# The Common Weakness Enumeration, as the terms a program working in security actually
# writes. A weakness's name is a phrase — improper access control, integer overflow, use
# after free — and a phrase is what a repository outside the domain does not hit by
# accident. Each concept is the weakness's own permalink, so a match cites MITRE's page
# for it.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# prefLabel is the weakness's own name. broader is its ChildOf relation in the research
# view — view 1000, CWE's one hierarchical statement of what is a kind of what — under the
# parent's own name, joined with " | " where more than one parent is stated. kind is the
# abstraction level MITRE states: Pillar, Class, Base, Variant or Compound. altLabel pools
# the publisher's alternate terms. definition is the weakness's own description with its
# line breaks collapsed. NOT CARRIED, and said outright: categories and views — a category
# is a grouping a view draws for navigation, not a weakness.
#
# Source: the CWE 4.13 catalog XML as the OWASP cwe-sdk-javascript repository vendors it,
#   at https://github.com/OWASP/cwe-sdk-javascript/tree/477ff29b8a6fcb0c5e8fe7234f0af736d41c203c,
#   pinned by the blob id that revision holds:
#   8338e6520a20df70ca3f7b8cb7768750a842165f.
# Licence: CWE is copyright The MITRE Corporation, and the CWE Terms of Use at
#   https://cwe.mitre.org/about/termsofuse.html state that CWE is free to use by any
#   organization or individual for any research, development, and/or commercial purposes,
#   under a non-exclusive, royalty-free licence, on condition that MITRE's copyright
#   designation and the licence are reproduced in any copy — which this header and
#   NOTICE.md carry. The archive itself states no terms; the terms were read from MITRE's
#   own page, and this header records that.
# Generated by CweTermsExtraction: 959 weaknesses.
https://cwe.mitre.org/data/definitions/1190.html	DMA Device Enabled Too Early in Boot Phase		Incorrect Behavior Order	Base		The product enables a Direct Memory Access (DMA) capable device before the security configuration settings are established, which allows an attacker to extract data from or gain privileges on the product.	
https://cwe.mitre.org/data/definitions/1191.html	On-Chip Debug and Test Interface With Improper Access Control		Improper Access Control	Base		The chip does not implement or does not correctly perform access control to check whether users are authorized to access internal registers and test modes through the physical debug/test interface.	
https://cwe.mitre.org/data/definitions/1192.html	System-on-Chip (SoC) Using Components without Unique, Immutable Identifiers		Violation of Secure Design Principles	Base		The System-on-Chip (SoC) does not have unique, immutable identifiers for each of its components.	
https://cwe.mitre.org/data/definitions/1193.html	Power-On of Untrusted Execution Core Before Enabling Fabric Access Control		Incorrect Behavior Order	Base		The product enables components that contain untrusted firmware before memory and fabric access controls have been enabled.	
https://cwe.mitre.org/data/definitions/12.html	ASP.NET Misconfiguration: Missing Custom Error Page		Missing Custom Error Page	Variant		An ASP .NET application must enable custom error pages in order to prevent attackers from mining information from the framework's built-in responses.	
https://cwe.mitre.org/data/definitions/120.html	Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')	Classic Buffer Overflow | Unbounded Transfer	Improper Restriction of Operations within the Bounds of a Memory Buffer	Base		The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow.	
https://cwe.mitre.org/data/definitions/1204.html	Generation of Weak Initialization Vector (IV)		Use of Insufficiently Random Values	Base		The product uses a cryptographic primitive that uses an Initialization Vector (IV), but the product does not generate IVs that are sufficiently unpredictable or unique according to the expected cryptographic requirements for that primitive.	
https://cwe.mitre.org/data/definitions/1209.html	Failure to Disable Reserved Bits		Improper Adherence to Coding Standards	Base		The reserved bits in a hardware design are not disabled prior to production. Typically, reserved bits are used for future capabilities and should not support any functional logic in the design. However, designers might covertly use these bits to debug or further develop new capabilities in production hardware. Adversaries with access to these bits will write to them in hopes of compromising hardware state.	
https://cwe.mitre.org/data/definitions/121.html	Stack-based Buffer Overflow	Stack Overflow	Access of Memory Location After End of Buffer | Out-of-bounds Write	Variant		A stack-based buffer overflow condition is a condition where the buffer being overwritten is allocated on the stack (i.e., is a local variable or, rarely, a parameter to a function).	
https://cwe.mitre.org/data/definitions/122.html	Heap-based Buffer Overflow		Access of Memory Location After End of Buffer | Out-of-bounds Write	Variant		A heap overflow condition is a buffer overflow, where the buffer that can be overwritten is allocated in the heap portion of memory, generally meaning that the buffer was allocated using a routine such as malloc().	
https://cwe.mitre.org/data/definitions/1220.html	Insufficient Granularity of Access Control		Improper Access Control	Base		The product implements access controls via a policy or other feature with the intention to disable or restrict accesses (reads and/or writes) to assets in a system from untrusted agents. However, implemented access controls lack required granularity, which renders the control policy too broad because it allows accesses from unauthorized agents to the security-sensitive assets.	
https://cwe.mitre.org/data/definitions/1221.html	Incorrect Register Defaults or Module Parameters		Incorrect Initialization of Resource	Base		Hardware description language code incorrectly defines register defaults or hardware Intellectual Property (IP) parameters to insecure values.	
https://cwe.mitre.org/data/definitions/1222.html	Insufficient Granularity of Address Regions Protected by Register Locks		Insufficient Granularity of Access Control	Variant		The product defines a large address region protected from modification by the same register lock control bit. This results in a conflict between the functional requirement that some addresses need to be writable by software during operation and the security requirement that the system configuration lock bit must be set during the boot process.	
https://cwe.mitre.org/data/definitions/1223.html	Race Condition for Write-Once Attributes		Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')	Base		A write-once register in hardware design is programmable by an untrusted software component earlier than the trusted software component, resulting in a race condition issue.	
https://cwe.mitre.org/data/definitions/1224.html	Improper Restriction of Write-Once Bit Fields		Improper Access Control	Base		The hardware design control register "sticky bits" or write-once bit fields are improperly implemented, such that they can be reprogrammed by software.	
https://cwe.mitre.org/data/definitions/1229.html	Creation of Emergent Resource		Improper Control of a Resource Through its Lifetime	Class		The product manages resources or behaves in a way that indirectly creates a new, distinct resource that can be used by attackers in violation of the intended policy.	
https://cwe.mitre.org/data/definitions/123.html	Write-what-where Condition		Out-of-bounds Write	Base		Any condition where the attacker has the ability to write an arbitrary value to an arbitrary location, often as the result of a buffer overflow.	
https://cwe.mitre.org/data/definitions/1230.html	Exposure of Sensitive Information Through Metadata		Improper Authorization	Base		The product prevents direct access to a resource containing sensitive information, but it does not sufficiently limit access to metadata that is derived from the original, sensitive information.	
https://cwe.mitre.org/data/definitions/1231.html	Improper Prevention of Lock Bit Modification		Improper Access Control	Base		The product uses a trusted lock bit for restricting access to registers, address regions, or other resources, but the product does not prevent the value of the lock bit from being modified after it has been set.	
https://cwe.mitre.org/data/definitions/1232.html	Improper Lock Behavior After Power State Transition		Improper Locking	Base		Register lock bit protection disables changes to system configuration once the bit is set. Some of the protected registers or lock bits become programmable after power state transitions (e.g., Entry and wake from low power sleep modes) causing the system configuration to be changeable.	
https://cwe.mitre.org/data/definitions/1233.html	Security-Sensitive Hardware Controls with Missing Lock Bit Protection		Improper Access Control | Improper Locking	Base		The product uses a register lock bit protection mechanism, but it does not ensure that the lock bit prevents modification of system registers or controls that perform changes to important hardware system configuration.	
https://cwe.mitre.org/data/definitions/1234.html	Hardware Internal or Debug Modes Allow Override of Locks		Improper Locking	Base		System configuration protection may be bypassed during debug mode.	
https://cwe.mitre.org/data/definitions/1235.html	Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations		Uncontrolled Resource Consumption	Base		The code uses boxed primitives, which may introduce inefficiencies into performance-critical operations.	
https://cwe.mitre.org/data/definitions/1236.html	Improper Neutralization of Formula Elements in a CSV File	CSV Injection | Formula Injection | Excel Macro Injection	Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')	Base		The product saves user-provided information into a Comma-Separated Value (CSV) file, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as a command when the file is opened by a spreadsheet product.	
https://cwe.mitre.org/data/definitions/1239.html	Improper Zeroization of Hardware Register		Sensitive Information in Resource Not Removed Before Reuse	Variant		The hardware product does not properly clear sensitive information from built-in registers when the user of the hardware block changes.	
https://cwe.mitre.org/data/definitions/124.html	Buffer Underwrite ('Buffer Underflow')	Buffer Underflow | buffer underrun	Access of Memory Location Before Start of Buffer | Out-of-bounds Write	Base		The product writes to a buffer using an index or pointer that references a memory location prior to the beginning of the buffer.	
